# WhiteNoise	RandomWalk	GaussMarkov1	GaussMarkov2
0.27912527	36.26559790	34.13511839	28.76374826
1.04744422	37.31304212	35.16549931	29.75372248
-0.82052939	36.49251273	34.32739157	28.87374511
1.28300600	37.77551874	35.59323817	30.09906133
-0.04821536	37.72730338	35.52723064	29.99070801
-0.39882540	37.32847798	35.11064607	29.53196114
0.48275651	37.81123449	35.57585164	29.95571275
-0.06003685	37.75119764	35.49803131	29.83582434
-0.30102982	37.45016782	35.17925691	29.47518251
-0.14351113	37.30665669	35.01816055	29.27277992
-1.61530213	35.69135456	33.38535372	27.59899074
1.36686214	37.05821670	34.73552735	28.91071006
-1.82773874	35.23047796	32.89042519	27.02520768
0.56159300	35.79207096	33.43557709	27.53280429
-1.46586777	34.32620319	31.95299571	26.01192594
-0.04985401	34.27634918	31.88716919	25.91010006
-0.85769021	33.41865896	31.01353938	25.00064143
-0.62066574	32.79799322	30.37737074	24.33002437
-1.92122198	30.87677124	28.44096388	22.36019097
1.52539804	32.40216929	29.95214499	23.84091332
-1.24953109	31.15263819	28.68764157	22.54374805
-0.28612227	30.86651592	28.38717906	22.21258334
2.32918749	33.19570341	30.70217651	24.49739006
-0.81182801	32.38387540	29.87500125	23.63661623
1.43037614	33.81425154	31.29044362	25.01976638
-1.61664193	32.19760961	29.65816038	23.35313492
0.28485164	32.48246124	29.92818664	23.59132697
1.21242300	33.69488425	31.12564929	24.75661446
-0.97438302	32.72050122	30.13570733	23.73276769
-1.61241334	31.10808788	28.50822991	22.07293625
-0.20186022	30.90622766	28.29211913	21.82697428
0.46022505	31.36645271	28.73820165	22.24358900
1.54921112	32.91566383	30.27304727	23.74835740
-0.64132694	32.27433689	29.61658759	23.05958121
1.16344517	33.43778206	30.76522817	24.17695331
0.01068348	33.44846554	30.76053287	24.13933120
0.33700122	33.78546676	31.08215768	24.42810201
0.60896804	34.39443480	31.67558852	24.98826266
1.29561485	35.69004965	32.95536953	26.23395093
0.45406183	36.14411148	33.39295780	26.63559730
-0.87706396	35.26704752	32.49920153	25.70531538
1.17564198	36.44268950	33.65859797	26.82959810
0.47635577	36.91904527	34.11812865	27.25234829
1.03473876	37.95378403	35.13581261	28.23263682
-1.71604445	36.23773958	33.40220464	26.46018353
0.12058236	36.35832194	33.50609007	26.52789841
1.35398187	37.71230381	34.84332309	27.82887750
-0.77605033	36.93625348	34.04985545	26.99722504
0.64860197	37.58485544	34.68143674	27.59188651
-0.45082381	37.13403164	34.21327655	27.08593408
-0.60781064	36.52622100	33.58836355	26.42400571
0.18743012	36.71365112	33.75900369	26.55864063
0.79538123	37.50903234	34.53750963	27.30095766
0.06404153	37.57307388	34.58428673	27.31045184
-0.66754000	36.90553387	33.89945890	26.58834552
-0.46481270	36.44072118	33.41770071	26.07040927
0.28576623	36.72648741	33.68676227	26.30408679
-0.69237098	36.03411643	32.97755212	25.55916021
-0.58132838	35.45278806	32.37973909	24.92676460
0.45156449	35.90435255	32.81511776	25.32852539
1.22768240	37.13203495	34.02639670	26.50560136
1.43619280	38.56822775	35.44558056	27.88883593
0.80204251	39.37027026	36.22990471	28.63515651
-0.81089064	38.55937962	35.40090364	27.76705279
0.22088932	38.78026894	35.60409694	27.93246350
1.39000402	40.17027296	36.97630336	29.26665842
1.35951705	41.52979001	38.31733688	30.56770065
0.70840119	42.23819119	39.00658418	31.21502753
0.90771362	43.14590481	39.89479939	32.06037348
-0.24499683	42.90090799	39.62986015	31.75131998
-0.80924395	42.09166404	38.80080622	30.87863685
-1.88615000	40.20551403	36.89526066	28.93079129
-1.50198020	38.70353384	35.37483744	27.37100734
-0.91896731	37.78456652	34.43818713	26.39735271
0.79337157	38.57793809	35.21434391	27.13798234
-0.69139498	37.88654311	34.50534616	26.39236563
-0.88327521	37.00326790	33.60482259	25.45635844
-1.32034221	35.68292568	32.26768216	24.08515438
0.37670004	36.05962573	32.62825240	24.41373226
0.31326724	36.37289297	32.92520959	24.67822083
-0.91062412	35.46226885	31.99812698	23.71828959
-0.28429903	35.17796982	31.69783289	23.38660139
-0.27156970	34.90640012	31.41041823	23.06830523
-1.08442298	33.82197714	30.31029396	21.93779174
1.85530617	35.67728330	32.15044877	23.74926617
1.86984390	37.54712720	34.00422146	25.57165900
-2.03590582	35.51122138	31.95131778	23.48466097
0.55178551	36.06300689	32.48713163	23.98952410
0.05116863	36.11417552	32.52206075	23.99276163
1.89515071	38.00932623	34.40095450	25.83997477
1.13099855	39.14032478	35.51475687	26.91934502
1.26131937	40.40164416	36.75832330	28.12687950
-1.20978268	39.19186147	35.53016605	26.86089928
0.55985351	39.75171499	36.07225892	27.36708467
-0.16424547	39.58746952	35.88998183	27.14815973
-0.62527313	38.96219639	35.24676820	26.46864455
0.03174688	38.99394326	35.26089610	26.44750703
0.16088273	39.15482600	35.40415279	26.55554761
-0.19725267	38.95757333	35.18920247	26.30523693
1.45264307	40.41021640	36.62425534	27.70532210
0.12062831	40.53084471	36.72657609	27.77059514
-1.25580568	39.27503902	35.45241171	26.45930377
0.12093512	39.39597415	35.55562506	26.52737316
-0.20403383	39.19194032	35.33381786	26.27033761
0.43730430	39.62924461	35.75345967	26.65515374
-1.44161736	38.18762725	34.29397004	25.16027934
-0.26472778	37.92289947	34.01209956	24.84528128
0.35358118	38.27648065	34.34867894	25.14922156
1.89973426	40.17621491	36.23124315	26.99870764
-0.03529905	40.14091586	36.17783301	26.90946514
-0.15604597	39.98486988	36.00370264	26.69965402
1.55899489	41.54386478	37.54470018	28.20530297
-1.90601234	39.63785244	35.61992018	26.24293639
0.71670833	40.35456077	36.31882301	26.90721130
-2.06320097	38.29135980	34.23746717	24.79024969
1.43921620	39.73057600	35.65956892	26.17993494
1.94291535	41.67349136	37.58465894	28.07054275
0.69219159	42.36568295	38.25806290	28.70664936
1.08622502	43.45190797	39.32516367	29.73551846
-2.03055552	41.42135245	37.27495049	27.64555133
2.06452749	43.48587994	39.32084516	29.65484297
-0.10566832	43.38021162	39.19552133	29.48992424
-0.09035167	43.28985995	39.08557680	29.34065166
-0.53143237	42.75842758	38.53460652	28.75059663
0.42275949	43.18118707	38.93810353	29.11591239
0.78647318	43.96766025	39.70511252	29.84421193
0.45014482	44.41780507	40.13540975	30.23472798
-0.44249420	43.97531087	39.67285286	29.73182475
-0.43901390	43.53629697	39.21400749	29.23340663
1.29851806	44.83481503	40.49292344	30.47351630
0.50525526	45.34007029	40.97793730	30.91788543
0.37827405	45.71834434	41.33572751	31.23438551
1.26767154	46.98601588	42.58273635	32.43965070
-1.25875327	45.72726261	41.30269703	31.11608297
-1.14267104	44.58459157	40.13937981	29.91124195
2.56148586	47.14607742	42.68080099	32.41296511
0.55286516	47.69894259	43.21233109	32.90106912
-1.25361905	46.44532354	41.93711127	31.58171369
0.98647428	47.43179782	42.90262224	32.50508767
1.09259551	48.52439333	43.97377180	33.53273797
1.56218559	50.08657892	45.51397600	35.02792511
-0.79701021	49.28956871	44.69421449	34.16092906
-0.65381747	48.63575124	44.01805550	33.43885800
-0.50714675	48.12860449	43.48890523	32.86490037
0.19734127	48.32594576	43.66450747	32.99657753
-1.00442791	47.32151784	42.63825276	31.92622241
0.79711117	48.11862902	43.41405014	32.65954494
0.72234279	48.84097181	44.11469133	33.31663392
0.33712592	49.17809774	44.42976543	33.58719317
0.10143236	49.27953009	44.50898845	33.62151827
0.55026380	49.82979389	45.03700332	34.10460623
-0.77230147	49.05749242	44.24218897	33.26416371
-0.42370774	48.63378467	43.79636567	32.77399412
-1.06501521	47.56876946	42.70945775	31.64349643
1.70594622	49.27471569	44.39405458	33.28621890
1.14675277	50.42146846	45.51861587	34.36646577
-0.98636769	49.43510077	44.50949457	33.31143383
-0.21317922	49.22192155	44.27406616	33.03169832
-0.85264582	48.36927573	43.39928884	32.11305512
0.80327494	49.17255067	44.18086956	32.85216814
0.71402298	49.88657365	44.87280763	33.50055244
-0.19656735	49.69000631	44.65380949	33.23705095
-1.33266257	48.35734374	43.29882560	31.83798071
1.77357327	50.13091701	45.05075486	33.54794165
0.81160539	50.94252239	45.83984050	34.29251820
-1.07593168	49.86659071	44.74099462	33.14807002
1.75457633	51.62116704	46.47320605	34.83641647
0.12156926	51.74273630	46.57154452	34.88838252
-2.74892681	48.99380949	43.79933776	32.06974868
-1.17660513	47.81720436	42.60083843	30.82906815
0.54661815	48.36382251	43.12616149	31.31408978
-0.93761809	47.42620443	42.16698571	30.31390610
-0.05465307	47.37155135	42.09125441	30.19868580
0.38792358	47.75947493	42.45813762	30.52627236
2.26699641	50.02647134	44.70391028	32.73227724
-2.43784353	47.58862781	42.24372037	30.22903458
0.93582533	48.52445314	43.15842912	31.10446225
0.25398259	48.77843573	43.39083789	31.29629809
-0.26771667	48.51071906	43.10143123	30.96605137
0.45138111	48.96210017	43.53126701	31.35556227
-1.40749771	47.55460246	42.10200911	29.88541611
0.82659383	48.38119629	42.90755719	30.65229884
-1.03101454	47.35018175	41.85509424	29.56004096
-1.77220081	45.57798095	40.06197112	27.72877916
0.36150069	45.93948164	40.40344583	28.03487771
0.58380324	46.52328488	40.96705240	28.56266723
0.20347637	46.72676125	41.15005036	28.70907535
-2.37199730	44.35476395	38.75748318	26.27971728
0.47284862	44.82761257	39.21095790	26.70005899
1.20110754	46.02872011	40.39246486	27.84781978
-1.47859512	44.55012499	38.89367856	26.31358467
0.93319881	45.48332380	39.80743539	27.19420891
-0.33306871	45.15025509	39.45446794	26.80680613
-0.45477948	44.69547561	38.97996616	26.29846662
0.73300602	45.42848163	39.69348706	26.97892827
-0.99176331	44.43671832	38.68188197	25.93326102
0.66228014	45.09899846	39.32482600	26.54372647
0.92102227	46.02002072	40.22619077	27.41171433
-0.15709164	45.86292909	40.04899107	27.19985406
0.62977840	46.49270749	40.65874998	27.77528712
-1.04571963	45.44698787	39.59270606	26.67407243
0.08189263	45.52888050	39.65480729	26.70267023
-1.31618337	44.21269713	38.31880147	25.33313489
1.44821237	45.66090950	39.74785923	26.73073162
0.19782654	45.85873604	39.92581681	26.87515012
-0.15118206	45.70755398	39.75467683	26.67027148
1.14485632	46.85241030	40.87966078	27.76184056
0.12995058	46.98236088	40.98917664	27.83632295
-0.59414500	46.38821588	40.37454217	27.18656093
-0.71924290	45.66897297	39.63511704	26.41299924
1.69429779	47.36327076	41.30960223	28.05452383
-0.13022924	47.23304153	41.15872335	27.86824161
-1.38113260	45.85190893	39.75701653	26.43142823
-0.17290300	45.67900592	39.56423999	26.20571520
0.74522567	46.42423159	40.28968848	26.89858181
0.36330062	46.78753221	40.63284929	27.20813903
1.31626370	48.10379591	41.92880164	28.47004083
-0.28912324	47.81467267	41.61871924	28.12403441
1.13175177	48.94642444	42.72966685	29.19959432
-0.17832536	48.76809907	42.52998200	28.96292813
-0.49790639	48.27019268	42.01081593	28.40715377
-0.79481801	47.47537468	41.19499777	27.55557823
0.84807446	48.32344914	42.02247988	28.34859661
-1.21790293	47.10554621	40.78357097	27.07405315
-0.59669504	46.50885117	40.16648924	26.42326412
-0.03312777	46.47572340	40.11328324	26.33734263
0.86094573	47.33666913	40.95417734	27.14566632
0.08549985	47.42216898	41.01920522	27.17692909
0.58718576	48.00935475	41.58588651	27.70981531
-1.22829549	46.78105926	40.33680328	26.42615558
-0.47087778	46.31018148	39.84576214	25.90247831
0.56381608	46.87399757	40.38966032	26.41454120
0.51464481	47.38864238	40.88411535	26.87640972
0.34794024	47.73658261	41.21161864	27.17065086
0.71648742	48.45307003	41.90750540	27.83285128
-1.12639066	47.32667938	40.76016623	26.65085055
0.35688831	47.68356769	41.09667956	26.95449043
-0.98838384	46.69518386	40.08775252	25.91225149
0.42386769	47.11905154	40.49158134	26.28434646
-0.61561567	46.50343587	39.85572494	25.61621463
-0.73620122	45.76723466	39.09960084	24.82883219
-2.70820161	43.05903305	36.37185432	22.07102254
-0.04650743	43.01252562	36.30716550	21.98041717
0.28556385	43.29808947	36.57458031	22.22206412
-0.72534386	42.57274561	35.83095374	21.45232055
-1.22801049	41.34473512	34.58503225	20.18144830
0.69484018	42.03957530	35.26258424	20.83596592
-1.51738405	40.52219125	33.72757330	19.27695158
-0.75954582	39.76264543	32.95116791	18.47889038
-1.35469628	38.40794916	31.58000017	17.08727326
0.51085699	38.91880615	32.07507110	17.56398986
1.08016958	39.99897573	33.13920716	18.60906656
1.15938490	41.15836063	34.28202660	19.73127053
-0.79781647	40.36054416	33.46707340	18.89403095
-0.75025964	39.61028452	32.70008441	18.10602101
-0.32118119	39.28910333	32.36255726	17.74866397
-0.44313788	38.84596545	31.90324215	17.27006424
-0.55356879	38.29239667	31.33372573	16.68198984
1.38206984	39.67446651	32.70013262	18.03072904
-1.64961977	38.02484673	31.03416687	16.34508385
-0.20083075	37.82401598	30.81782291	16.11159559
-1.26805871	36.55595727	29.53435914	14.81134590
0.79714049	37.35309776	30.31673614	15.57889329
-0.18204886	37.17104890	30.11953270	15.36571778
1.11338989	38.28443878	31.21786659	16.44840695
-1.42292707	36.86151171	29.77933448	14.99261593
-0.72772050	36.13379121	29.03672803	14.23494016
-2.24085538	33.89293583	26.78135792	11.96564335
0.40736126	34.30029709	27.17533185	12.34909725
-0.16934218	34.13095491	26.99240540	12.15508156
0.78521531	34.91617022	27.76412788	12.91601099
-0.15825810	34.75791212	27.59199119	12.73194669
-0.45409561	34.30381651	27.12410303	12.25241263
-0.61894532	33.68487119	26.49159905	11.60898698
-0.82844444	32.85642676	25.64991212	10.75734777
1.56182435	34.41825110	27.19891472	12.29767892
0.85893845	35.27718955	28.04425711	13.13204659
-2.03136165	33.24582790	25.99887683	11.07444709
-0.98103692	32.26479098	25.00484373	10.07128341
0.87091899	33.13570997	25.86326342	10.92207997
-0.47059548	32.66511449	25.37973954	10.42966215
2.58711218	35.25222667	27.95416502	12.99593585
-0.82401992	34.42820675	27.11617152	12.14595004
1.20119454	35.62940130	28.30381136	13.32287696
1.02760205	36.65700334	29.31726504	14.32385988
-1.34221874	35.31478461	27.96039134	12.95302205
0.23666305	35.55144765	28.18307768	13.16380494
-1.12470679	34.42674086	27.04428288	12.01279685
0.59349526	35.02023612	27.62425937	12.58229053
1.27019687	36.29043300	28.88064757	13.82734797
1.22049963	37.51093263	30.08671049	15.02022054
0.29106357	37.80199619	30.36273446	15.28127369
1.35732087	39.15931707	31.70487776	16.60806255
0.46496821	39.62428528	32.15399749	17.03984783
-1.05008005	38.57420522	31.08784446	15.95572214
-1.89744019	36.67676503	29.17486423	14.02640240
0.43499770	37.11176273	29.59527815	14.43337533
0.36070545	37.47246818	29.94118965	14.76524287
-0.77995968	36.69250851	29.14626312	13.95578222
-0.36636705	36.32614145	28.76532659	13.56153150
-0.29679716	36.02934430	28.45415036	13.23763838
0.78830692	36.81765122	29.22823377	13.99949649
-0.23074114	36.58691008	28.98288216	13.74078434
0.37214603	36.95905611	29.34054037	14.08547626
-0.16226936	36.79678675	29.16360440	13.89506409
1.00648335	37.80327009	30.15550959	14.87378508
-0.23917783	37.56409227	29.90125778	14.60488942
-0.95890029	36.60519198	28.92741060	13.61680853
0.58309126	37.18828324	29.49604177	14.17269340
0.27948344	37.46776668	29.76078088	14.42385978
0.73571027	38.20347695	30.48161448	15.13075116
0.29104783	38.49452478	30.75742531	15.39156772
-0.05876560	38.43575917	30.68328483	15.30204975
-1.94769430	36.48806487	28.72025272	13.32378193
0.28486760	36.77293247	28.99076378	13.58202859
0.60523936	37.37817183	29.58151139	14.16013104
-1.04906014	36.32911169	28.51766418	13.08277894
0.67477258	37.00388426	29.17818149	13.73141210
0.98050680	37.98439107	30.14410285	14.68448353
0.97505641	38.95944748	31.10409098	15.63020032
0.46007100	39.41951848	31.54861382	16.05904216
-1.20267143	38.21684705	30.33017203	14.82428474
0.97927336	39.19612041	31.29428409	15.77393916
1.16652402	40.36264443	32.44516489	16.90894684
-0.04473938	40.31790505	32.38420698	16.83042336
0.04492601	40.36283106	32.41294493	16.84172216
-1.18326467	39.17956639	31.21347784	15.62480771
1.81708629	40.99665268	33.01496129	17.41067561
-1.77944801	39.21720468	31.21900993	15.59644105
0.64068471	39.85788939	31.84408904	16.20596405
-0.99820648	38.85968291	30.82996450	15.17537804
0.27627596	39.13595887	31.09082933	15.42133357
0.03996934	39.17592822	31.11525715	15.43049107
-0.29258917	38.88333904	30.80711423	15.10707176
1.69086891	40.57420795	32.48258344	16.76775672
-1.85820842	38.71599953	30.60813779	14.87604630
0.40113560	39.11713514	30.99397314	15.24745954
-0.01627613	39.10085900	30.96220390	15.20071896
0.22881423	39.32967324	31.17554090	15.39916214
-0.09970244	39.22997080	31.06025459	15.26869216
1.68436317	40.91433397	32.72909152	16.92254846
1.66470222	42.57903619	34.37743328	18.55343941
0.86352520	43.44256139	35.22377406	19.37989481
-0.31152192	43.13103946	34.89464465	19.02965183
0.50971684	43.64075630	35.38691853	19.50134740
1.09902553	44.73978183	36.46825502	20.56140921
-0.91877176	43.82101007	35.53125369	19.60155572
-0.81130301	43.00970706	34.70218949	18.75108878
-0.72216873	42.28753833	33.96267400	17.99145535
-0.63806932	41.64946901	33.30762759	17.31743907
1.57158336	43.22105237	34.86256130	18.85442217
0.27114340	43.49219577	35.11627777	19.08789440
-1.29525403	42.19694173	33.80346999	17.75450273
1.15023936	43.34718109	34.93681184	18.86926857
2.76112913	46.10831022	37.68047693	21.59269688
0.80465830	46.91296852	38.46629970	22.35421294
-1.13620048	45.77676804	37.31087087	21.17334871
-0.05155811	45.72520993	37.24066199	21.07948622
0.30330056	46.02851049	37.52534688	21.34066994
-0.54730829	45.48120221	36.95928061	20.75072297
-0.83432962	44.64687259	36.10647597	19.87493338
-1.74500864	42.90186395	34.34341860	18.09021460
0.31262686	43.21449081	34.63887804	18.36669718
1.78943890	45.00392971	36.41100184	20.11943940
-0.73404243	44.26988728	35.65875846	19.34519831
-0.16106233	44.10882495	35.47987121	19.14548424
2.11594389	46.22476884	37.57807959	21.22317543
-0.94766695	45.27710189	36.61162830	20.23310454
0.73681396	46.01391585	37.33014102	20.92949274
0.86842334	46.88233919	38.17990395	21.75609892
-1.32517267	45.55716652	36.83564610	20.38745753
0.39206831	45.94923483	37.20930120	20.73879168
0.28011234	46.22934718	37.47081354	20.97746789
-0.11446194	46.11488524	37.33762088	20.82109294
0.61162017	46.72650541	37.93057691	21.39111254
-1.19625522	45.53025019	36.71536114	20.15211785
-0.76312542	44.76712477	35.93388262	19.34872847
-0.76805348	43.99907129	35.14786670	18.54201621
0.26384286	44.26291415	35.39414001	18.76881209
2.72474166	46.98765581	38.10118903	21.45605365
0.19552912	47.18318493	38.27767232	21.60871354
-1.45854134	45.72464359	36.79999693	20.10699796
0.11428093	45.83892452	36.89588246	20.18110508
1.70812175	47.54704627	38.58556088	21.84890496
1.56018207	49.10722834	40.12645499	23.36543289
1.11066940	50.21789774	41.21706618	24.42941812
-0.49976383	49.71813391	40.69669896	23.88084428
0.88679853	50.60493244	41.56315423	24.71992885
-0.69767581	49.90725663	40.84470204	23.97286259
0.78404972	50.69130635	41.60833451	24.70901450
1.40418215	52.09548850	42.99171770	26.06382801
1.00452505	53.10001355	43.97475226	27.01627750
0.99017583	54.09018938	44.94294621	27.95247477
1.62148540	55.71167478	46.54196576	29.51811109
0.48589502	56.19756980	47.00459561	29.94502888
0.86521425	57.06278405	47.84631343	30.75041292
0.77635044	57.83913449	48.59874670	31.46532400
0.37662319	58.21575768	48.95107659	31.77907943
-0.14829689	58.06746079	48.77831028	31.56728789
-0.98831706	57.07914373	47.76561016	30.51589935
-1.24100950	55.83813423	46.50072382	29.21391904
-0.43028793	55.40784630	46.04719134	28.72526166
-1.05049649	54.35734980	44.97367700	27.61737205
-0.31144010	54.04590970	44.63975569	27.25075241
1.07330065	55.11921035	45.69074204	28.26960602
-0.93705391	54.18215644	44.73084847	27.27606940
0.94360892	55.12576536	45.65209755	28.16518070
-0.42911834	54.69664702	45.20015887	27.67978829
-0.98008681	53.71656022	44.19747763	26.64439723
0.54600539	54.26256560	44.72138981	27.13716707
0.59156934	54.85413494	45.29060404	27.67451632
1.11239054	55.96652548	46.38035494	28.73161313
-0.25530155	55.71122393	46.10186900	28.41890578
1.23044658	56.94167051	47.30927042	29.59257135
0.44029299	57.38196350	47.72591468	29.97373834
1.34882000	58.73078350	49.05087768	31.26267077
-1.24702498	57.48375852	47.77933340	29.95318293
-0.63168200	56.85207652	47.12376770	29.26165444
1.32016045	58.17223697	48.42037216	30.52335006
0.40114625	58.57338322	48.79731427	30.86351062
0.60116174	59.17454496	49.37408345	31.40300702
-0.03045632	59.14408864	49.31894626	31.30980745
1.82468350	60.96877214	51.11897645	33.07193391
-0.52777526	60.44099688	50.56564810	32.47808089
2.06429059	62.50528748	52.60466219	34.47748023
-0.57016922	61.93511826	52.00819721	33.83842497
0.12408853	62.05920679	52.10628815	33.89490428
0.52603795	62.58524474	52.60627946	34.35322017
0.26615725	62.85140199	52.84614015	34.55073964
-0.19849524	62.65290675	52.62122845	34.28321197
-0.47441681	62.17848994	52.12050759	33.74029726
0.38347694	62.56196688	52.47793079	34.05636104
0.52051645	63.08248333	52.97221483	34.50883283
-0.01653354	63.06594979	52.92920181	34.42335060
-1.90669092	61.15925886	50.99605290	32.44788177
1.76401587	62.92327474	52.73457712	34.14706674
0.04303839	62.96631312	52.75125481	34.12187924
-0.11018455	62.85612857	52.61470122	33.94351913
-0.12226894	62.73385963	52.46613151	33.75343099
1.14861565	63.88247528	53.58852065	34.83460724
0.68255398	64.56502926	54.24428707	35.44756163
-0.02034745	64.54468181	54.19682425	35.35638990
0.98748985	65.53217166	55.15722246	36.27323763
0.77750735	66.30967900	55.90715809	36.97827100
-0.80434803	65.50533098	55.07486347	36.10004034
-0.35249409	65.15283688	54.69483883	35.67541832
-1.27003733	63.88279955	53.39746091	34.33410146
-0.61262238	63.27017718	52.75814648	33.65287950
-0.34668545	62.92349173	52.38508855	33.23895555
-1.30565436	61.61783737	51.05324820	31.86688972
-0.53553114	61.08230623	50.49219681	31.26768849
1.05049480	62.13280103	51.51745182	32.25571040
-0.38934561	61.74345542	51.10235393	31.80191784
-1.64674682	60.09670860	49.43006232	30.09163075
0.16871507	60.26542367	49.57406854	30.20022270
-1.36596131	58.89946237	48.18332639	28.77392131
1.11454966	60.01401203	49.27379041	29.83098064
0.02897183	60.04298386	49.27813151	29.80035013
0.19663674	60.23962060	49.45013534	29.93744573
0.98293483	61.22255543	50.40835128	30.86056550
1.23100409	62.45355952	51.61415750	32.02991015
-1.62106973	60.83248979	49.96728714	30.34484461
2.14637603	62.97886582	52.08868577	32.43059160
0.93051220	63.90937802	52.99316014	33.29630744
2.08603077	65.99540880	55.05270096	35.31581215
-0.71211794	65.28329085	54.31306354	34.53313316
-0.68823156	64.59505929	53.59768224	33.77590436
-0.54663251	64.04842678	53.02425759	33.16178755
0.82964800	64.87807479	53.82740009	33.92517825
0.04553159	64.92360638	53.84602470	33.90292729
-2.52476965	62.39883672	51.29433877	31.31041954
-0.99715731	61.40167941	50.27154070	30.25070398
-0.43399103	60.96768839	49.81242019	29.75627200
-1.01378808	59.95390031	48.77373213	28.68303086
0.46992256	60.42382287	49.21927392	29.09564468
1.43105627	61.85487914	50.62572670	30.46856782
-0.18857702	61.66630212	50.41184315	30.21911456
0.66067448	62.32697660	51.04731800	30.81941120
-0.65888153	61.66809507	50.36291919	30.09895245
-1.74226541	59.92582966	48.59547862	28.29654930
1.19357894	61.11940860	49.76476589	29.43359169
0.01666891	61.13607751	49.75655864	29.39145225
-1.36495132	59.77112620	48.36673527	27.96777677
-1.87639006	57.89473614	46.46616788	26.03550705
-0.79004563	57.10469051	45.65289498	25.19344245
-1.46919025	55.63550026	44.16088399	23.67391567
0.19505576	55.83055602	44.33386483	23.82167092
0.34872416	56.17928018	44.66042759	24.12279934
-0.24947505	55.92980513	44.38862791	23.82512691
-0.11978761	55.81001752	44.24665154	23.65773667
1.18578534	56.99580286	45.41031908	24.79625381
-1.22584473	55.76995813	44.16177486	23.52086614
-1.47451506	54.29544307	42.66518444	21.99935636
0.79293129	55.08837436	43.43678847	22.74833290
0.27182214	55.36019650	43.68689764	22.97470384
0.88817335	56.24836985	44.55323301	23.81697370
0.45393504	56.70230489	44.98489699	24.22332240
0.90784478	57.61014967	45.87025494	25.08276894
-1.53672052	56.07342915	44.31060503	23.49593301
1.22031131	57.29374046	45.50876658	24.66929942
-1.43649568	55.85724478	44.04952220	23.18351445
1.17455308	57.03179786	45.20205603	24.31174684
-1.70220943	55.32958843	43.47725122	22.56096251
-0.39104110	54.93854733	43.06447693	22.12484457
2.52436241	57.46290974	45.56731248	24.60500151
-1.06133723	56.40157251	44.48319729	23.49450346
0.42344216	56.82501467	44.88440341	23.87100357
1.73138858	58.55640326	46.59335540	25.55469786
1.23517563	59.79157889	47.80524018	26.73881517
2.22461255	62.01619144	50.00595609	28.91000353
0.56596667	62.58215811	50.54692603	29.41820798
1.86582839	64.44798650	52.38748727	31.22525875
1.10001694	65.54800344	53.46131701	32.26288758
-0.20040310	65.34760033	53.23418993	31.99802318
0.16557100	65.51317134	53.37315049	32.09966209
1.92714019	67.44031153	55.27361078	33.96266712
-0.95122120	66.48909033	54.29475968	32.94358846
1.33244823	67.82153855	55.60006731	34.21021535
-0.38899547	67.43254308	55.18327875	33.75286782
1.69402231	69.12656538	56.84971632	35.37945185
1.01444174	70.14100713	57.83574031	36.32320540
1.56007536	71.70108249	59.36690503	37.81070695
0.05666015	71.75774264	59.39388914	37.79182126
2.26708106	74.02482369	61.63128068	39.98339420
1.53404250	75.55886619	63.13451524	41.43754983
-0.37472095	75.18414524	62.72823492	40.98003660
-0.75732359	74.42682165	61.93955505	40.14083484
-0.46594801	73.96087364	61.44264501	39.59468539
-0.76602390	73.19484974	60.64590746	38.74955125
1.39098879	74.58583853	62.00658088	40.06311839
-0.73116757	73.85467096	61.24441776	39.25190465
1.03582234	74.89049330	62.24962555	40.20930164
-1.30606616	73.58442715	60.91244236	38.82289724
0.54988292	74.13431007	61.43187668	39.29521196
-1.29736896	72.83694110	60.10379945	37.91933112
-0.41829900	72.41864210	59.65545606	37.42526924
0.18516314	72.60380523	59.81079892	37.53565663
0.38842403	72.99222927	60.16932503	37.84908437
0.49931010	73.49153937	60.63855799	38.27277195
0.24900710	73.74054647	60.85725339	38.44531000
1.93749911	75.67804558	62.76433148	40.30599533
-1.29431869	74.38372689	61.43863847	38.93114522
1.04250668	75.42623358	62.45043352	39.89586742
-1.03237697	74.39385661	61.38683913	38.78377845
0.89689475	75.29075136	62.25304814	39.60318317
-1.44315496	73.84759640	60.77877444	38.08090100
-0.20587551	73.64172090	60.54251714	37.79893980
-0.40223598	73.23948492	60.11001747	37.32118149
-0.07545887	73.16402604	60.00451110	37.17115484
0.06673680	73.23076285	60.04125315	37.16362363
1.46404445	74.69480730	61.47528448	38.55341511
0.28878252	74.98358982	61.73333704	38.76516786
-0.83184787	74.15174196	60.87063022	37.85586714
1.40841660	75.56015855	62.24861911	39.18864766
0.24560539	75.80576394	62.46310797	39.35595408
-0.49648745	75.30927649	61.93539677	38.78083338
-1.74227488	73.56700162	60.16216194	36.96107435
-1.13570948	72.43129214	58.99637890	35.75151659
0.43376252	72.86505466	59.40065060	36.11384754
1.71398916	74.57904381	61.08494686	37.75568118
1.22820584	75.80724966	62.28261786	38.90845112
1.25637313	77.06362279	63.50785747	40.08708511
0.88219350	77.94581629	64.35830498	40.88918457
1.79822699	79.74404328	66.12436086	42.60571491
-0.41048355	79.33355972	65.68082339	42.11010508
0.66902641	80.00258613	66.31701759	42.69499544
0.01964358	80.02222971	66.30351095	42.62933436
-2.09265597	77.92957374	64.17771151	40.45150493
0.23208674	78.16166048	64.37771741	40.60276950
1.79294254	79.95460301	66.13847914	42.31458765
