# WhiteNoise	RandomWalk	GaussMarkov1	GaussMarkov2
-1.18834874	8.59293722	8.57319010	8.41189829
1.95592868	10.54886591	10.52483326	10.35101999
1.90904582	12.45791173	12.42861798	12.23938446
-1.33509413	11.12281760	11.08731110	10.87983603
-0.11084843	11.01196917	10.97092040	10.74724967
0.78230421	11.79427338	11.74774052	11.50808086
-0.37825544	11.41601795	11.36361268	11.10683227
-0.30305546	11.11296248	11.05487683	10.78158534
0.90976600	12.02272849	11.95911678	11.66980972
1.57441066	13.59713915	13.52754938	13.22090409
-0.03221834	13.56492081	13.48856895	13.16227036
-0.03510441	13.52981639	13.44672194	13.10086771
0.47692742	14.00674381	13.91692768	13.55161958
-1.07654867	12.93019514	12.83342228	12.44799475
-0.23670783	12.69348731	12.59029934	12.18641581
-0.01443860	12.67904871	12.56956717	12.14762874
0.11714823	12.79619694	12.68043218	12.24050599
2.35931939	15.15551632	15.03341294	14.57536883
-1.10768128	14.04783504	13.91821683	13.43856594
0.31461787	14.36245291	14.22587733	13.72633354
-0.41781013	13.94464278	13.80095604	13.28109817
-1.02260455	12.92203824	12.77145274	12.23195798
-1.50032030	11.42171793	11.26474831	10.70719820
1.39358278	12.81530072	12.65270012	12.07938799
-1.15019212	11.66510860	11.49618324	10.90506124
-0.26064414	11.40446446	11.22979244	10.62262877
-0.79555817	10.60890629	10.42862078	9.80584658
-0.48936257	10.11954372	9.93404521	9.29689192
-0.80596265	9.31358107	9.12311677	8.47235406
1.68102399	10.99460507	10.79958035	10.13645028
-0.55216223	10.44244284	10.24201968	9.56403542
-0.17973591	10.26270693	10.05716405	9.36519055
1.01810289	11.28080983	11.07023961	10.36458178
0.79878195	12.07959178	11.86348783	11.14265529
1.13221603	13.21180781	12.98977360	12.25260828
0.04332085	13.25512866	13.02660119	12.27144840
0.96577765	14.22090631	13.98586717	13.21270768
0.59867744	14.81958376	14.57755343	13.78498612
-0.74484113	14.07474262	13.82542534	13.01260257
0.50984192	14.58458455	14.32835628	13.49644529
1.27063476	15.85521931	15.59182865	14.74011414
-1.02547030	14.82974901	14.55856439	13.68519307
1.15212075	15.98186976	15.70340768	14.80997079
-0.05014570	15.93172406	15.64541224	14.73023475
1.21850213	17.15022619	16.85609361	15.91930585
-0.70036092	16.44986527	16.14730675	15.18713813
-0.04923730	16.40062797	16.08999782	15.10755691
0.80406878	17.20469675	16.88602361	15.88144077
0.00495705	17.20965380	16.88253976	15.85466668
-1.32742805	15.88222575	15.54667254	14.49556098
-1.18208163	14.70014412	14.35681953	13.28451721
-0.16486910	14.53527502	14.18477381	13.09310562
-0.50617314	14.02910189	13.67151006	12.56077245
-0.80417519	13.22492670	12.86050082	11.73150082
-0.09197459	13.13295210	12.76209759	11.61608667
1.02724209	14.16019420	13.78296023	12.62011981
0.16567815	14.32587235	13.94174862	12.76058294
-0.93861137	13.38726098	12.99616813	11.79647592
1.23310227	14.62036326	14.22277394	13.00600881
-0.63378150	13.98658176	13.58188283	12.34624130
1.01551074	15.00209250	14.59060433	13.33708423
-1.14187003	13.86022247	13.44144082	12.16856669
-1.75659747	12.10362500	11.67812431	10.38765641
-1.07485885	11.02876615	10.59742786	9.29204300
-1.23900912	9.78975703	9.35312135	8.03446837
0.20737103	9.99712806	9.55581699	8.22578652
1.01872332	11.01585139	10.56976360	9.22807472
-0.22279184	10.79305955	10.34168820	8.98684517
-0.62999495	10.16306460	9.70652370	8.33889450
1.30646638	11.46953098	11.00813803	9.62869975
1.18023396	12.64976494	12.18286930	10.78969555
-0.78161379	11.86815115	11.39516559	9.98652394
-0.33177399	11.53637716	11.05769544	9.63479686
1.10293637	12.63931352	12.15510434	10.71848289
1.27848106	13.91779458	13.42750937	11.97554840
-2.35910156	11.55869302	11.06169573	9.59251968
-0.36562351	11.19306950	10.69054275	9.20773030
-1.12400296	10.06906654	9.56119585	8.06533028
0.89334376	10.96241030	10.44976021	8.94255949
1.98522824	12.94763853	12.42976487	10.90992048
-1.81864952	11.12898901	10.60490202	9.06947292
0.96575900	12.09474801	11.56535989	10.01711111
-2.01781491	10.07693310	9.54176375	7.97928200
-0.46166423	9.61526888	9.07532983	7.50167515
1.67013765	11.28540653	10.74093095	9.15682445
-1.74243791	9.54296862	8.99312392	7.39609119
0.15235489	9.69532351	9.14098337	7.53366868
-1.32741402	8.36790948	7.80900000	6.19120237
-1.64232860	6.72558088	6.16276787	4.53650375
0.47896745	7.20454833	6.63865471	5.00640725
-0.36163126	6.84291707	6.27370495	4.63477319
-0.01809007	6.82482700	6.25247881	4.60742283
0.35655533	7.18138233	6.60590868	4.95477252
-0.43025907	6.75112325	6.17234748	4.51461381
-0.84822813	5.90289512	5.32103394	3.65736547
-0.64604917	5.25684595	4.67232492	3.00400888
1.74169368	6.99853963	6.41168302	4.73970054
2.85931152	9.85785114	9.26778950	7.58954213
0.54980973	10.40766088	9.81296649	8.12418795
2.08918348	12.49684435	11.89724471	10.19713928
-0.10593768	12.39090667	11.78535990	10.07082771
0.97012675	13.36103343	12.74959544	11.02083293
2.32097478	15.68200820	15.06419702	13.31978807
-1.51923632	14.16277188	13.53743048	11.77393880
1.05661263	15.21938452	14.58727609	12.80702708
1.14468566	16.36407018	15.72466994	13.92612429
0.13298181	16.49705200	15.84979138	14.03128169
2.11632033	18.61337232	17.95818879	16.11956750
-0.30657133	18.30680099	17.64264061	15.78078924
1.66205833	19.96885932	19.29587982	17.41131753
0.32002819	20.28888751	19.60626249	17.69655789
0.42239689	20.71128440	20.01885869	18.08359703
-1.25090472	19.46037967	18.75794704	16.79656126
0.82521503	20.28559470	19.57378544	17.58821673
-1.56118952	18.72440518	18.00281147	15.99188593
-0.31195365	18.41245152	17.68185866	15.64798047
0.33116993	18.74362145	18.00418987	15.94788571
-1.36831865	17.37530280	16.62687137	14.54770316
1.08032301	18.45562580	17.69888302	15.59895984
0.36234879	18.81797460	18.05238458	15.93014189
-1.54695003	17.27102456	16.49641062	14.35136341
0.01930315	17.29032771	16.50746762	14.34199252
-0.68679522	16.60353250	15.81242073	13.62654198
1.24215030	17.84568280	17.04666680	14.84146643
0.43560483	18.28128763	17.47375043	15.24741799
-1.15843606	17.12285157	16.30657968	14.05851757
-0.39159149	16.73126008	15.90683694	13.63883715
-0.79312333	15.93813676	15.10576218	12.81846341
-1.15723012	14.78090664	13.94098107	11.63562198
1.15728953	15.93819617	15.09130185	12.76966352
-1.03713238	14.90106379	14.04662571	11.70701734
-1.24730816	13.65375563	12.79229599	10.43631854
1.00449882	14.65825444	13.79040026	11.41996558
1.26583578	15.92409023	15.04934256	12.66298426
-1.15840051	14.76568971	13.88341926	11.47928308
0.97989875	15.74558846	14.85637803	12.43624621
-0.35138936	15.39419911	14.49756235	12.06000922
-0.09252738	15.30167173	14.39778800	11.94338592
2.44921393	17.75088565	16.83980483	14.36873695
0.82100595	18.57189160	17.65239298	15.16103414
0.40958572	18.98147732	18.05315471	15.54032809
1.51403069	20.49550801	19.55816107	17.02330918
0.47581164	20.97131965	20.02419608	17.46510823
-0.50163029	20.46968935	19.51255619	16.92858263
0.23258868	20.70227804	19.73539103	17.12734798
-1.23671587	19.46556216	18.48880993	15.85641164
-1.74893517	17.71662699	16.73063267	14.07579534
-0.46095532	17.25567168	16.26131412	13.58671656
0.43382049	17.68949216	16.68700599	13.99339077
2.08755174	19.77704391	18.76621631	16.05298371
-0.65505684	19.12198707	18.10177872	15.36585299
-0.57144499	18.55054208	17.52128510	14.76370700
-0.48214450	18.06839759	17.03038215	14.25206460
0.37755481	18.44595240	17.39942390	14.60114377
-0.51466977	17.93128263	16.87605659	14.05730089
-0.42073844	17.51054419	16.44688223	13.60847594
-1.50501581	16.00552838	14.93364504	12.07627039
-1.01438314	14.99114524	13.91179694	11.03775884
-0.52282604	14.46831920	13.38201674	10.49287934
0.18210440	14.65042360	13.55743180	10.65401895
0.61913661	15.26956021	14.16979139	11.25186882
-0.35643224	14.91312797	13.80627603	10.87295533
-0.64496331	14.26816466	13.15441131	10.20626785
0.12599241	14.39415707	13.27382816	10.31186812
0.45553594	14.84969301	13.72272884	10.74680093
1.48958976	16.33928277	15.20545895	12.21491856
0.76156335	17.10084611	15.95942146	12.95207649
1.95354098	19.05438709	17.90498473	14.87973920
0.65130149	19.70568858	18.54733596	15.50131095
-1.64721526	18.05847332	16.89084935	13.82312405
-1.11780944	16.94066388	15.76459659	12.67769599
0.99073430	17.93139818	16.74745057	13.64310023
0.38236742	18.31376560	17.12144635	13.99820872
-1.35241823	16.96134737	15.76046954	12.61782205
-0.16203374	16.79931362	15.59055753	12.43057788
0.16885568	16.96816930	15.75161988	12.57459725
0.12403763	17.09220693	15.86778367	12.67351081
-0.89003413	16.20217279	14.96981762	11.75815499
-0.17760794	16.02456485	14.78472664	11.55705424
0.48357736	16.50814221	15.26091349	12.01754059
0.65301443	17.16115664	15.90629937	12.64654396
-1.36205637	15.79910028	14.53629184	11.25921978
-1.43401328	14.36508700	13.09501223	9.80271056
0.31766331	14.68275031	13.40612967	10.10078804
0.82354224	15.50629255	14.22297052	10.90414890
1.53060140	17.03689395	15.74646221	12.41296379
-0.31614291	16.72075104	15.42244804	12.07201976
-0.03569751	16.68505352	15.37904123	12.01220234
-0.13561344	16.54944008	15.23574019	11.85258850
0.07617046	16.62561055	15.30429469	11.90507748
-0.00216363	16.62344692	15.29448083	11.87912749
-2.05799239	14.56545452	13.22884310	9.79740058
1.92070509	16.48615961	15.14293542	11.69853045
-0.49962122	15.98653839	14.63574463	11.17553555
-1.79587609	14.19066230	12.83255250	9.35733073
-1.02174919	13.16891312	11.80438864	8.31688558
1.64407350	14.81298662	13.44256142	9.94434193
-2.45657986	12.35640675	10.97926195	7.46789326
1.01165807	13.36806482	11.98543176	8.46463047
2.23787750	15.60594232	14.21731805	10.68559563
0.50093197	16.10687430	14.71114314	11.16517777
-2.58134380	13.52553050	12.12244561	8.56152593
-2.07609676	11.44943374	10.04028915	6.46832323
-1.04063086	10.40880289	8.99463940	5.41476866
-0.94660695	9.46219593	8.04353625	4.45734299
-1.69937618	7.76281975	6.34013931	2.74906103
0.64984029	8.41266004	6.98681032	3.39340869
-0.78697336	7.62568667	6.19634442	2.59965529
1.27314939	8.89883606	7.46639641	3.86761056
1.12491213	10.02374820	8.58757628	4.98479521
-0.92106764	9.10268055	7.66221592	4.05376794
-0.56807277	8.53460778	7.09031300	3.47759573
-1.16828089	7.36632689	5.91848784	2.30236660
0.84835037	8.21467726	6.76387970	3.14611684
0.27384588	8.48852314	7.03434449	3.41367677
-0.06233917	8.42618397	6.96848902	3.34451707
-0.12621447	8.29996949	6.83879117	3.21162024
0.70937213	9.00934162	7.54474476	3.91457555
0.68943137	9.69877299	8.23040470	4.59618560
0.89920196	10.59797496	9.12549249	5.48620438
1.45428505	12.05226001	10.57521594	6.92952798
0.27026464	12.32252465	10.84019430	7.18594742
0.19944436	12.52196902	11.03421992	7.37103425
0.05861356	12.58058258	11.08731775	7.41492048
-1.04636277	11.53421981	10.03541271	6.35374268
-1.51096464	10.02325516	8.51943161	4.83008325
-1.11775764	8.90549752	7.39741531	3.70267510
0.36175187	9.26724939	7.75546940	4.05702901
-0.37054291	8.89670647	7.38104972	3.67838015
0.63318913	9.52989560	8.01054924	4.30421987
-0.82102262	8.70887298	7.18552235	3.47459741
-2.07975058	6.62912239	5.10217990	1.38790458
-0.47705760	6.15206479	4.62257185	0.90807394
0.41406552	6.56613031	5.03432666	1.32032513
0.14932740	6.71545771	5.18113752	1.46701451
0.84412563	7.55958334	6.02267323	2.30820905
-2.55418436	5.00539898	3.46547828	-0.25058712
0.66372596	5.66912494	4.12747194	0.41363951
1.83902098	7.50814592	5.96442970	2.25183404
-1.38281421	6.12533171	4.57863402	0.86452066
0.61316773	6.73849943	5.18951300	1.47596108
-0.23296014	6.50553930	4.95395876	1.24005197
0.04764112	6.55318042	4.99912352	1.28521546
-0.42042927	6.13275115	4.57619531	0.86221833
0.99740627	7.13015742	5.57131405	1.85790189
0.77264343	7.90280085	6.34117252	2.62683323
-2.56901166	5.33378919	3.76899107	0.05257315
0.61367143	5.94746062	4.38077848	0.66613954
0.16311601	6.11057663	4.54170464	0.82792460
1.82550435	7.93608098	6.36493871	2.65177476
-1.21320961	6.72287137	5.14854743	1.43326690
-0.52016727	6.20270411	4.62580653	0.91023597
0.30339440	6.50609850	4.92688861	1.21181171
-0.02523592	6.48086258	4.89918985	1.18415459
0.51521807	6.99608065	5.41195894	1.69700672
0.43931340	7.43539405	5.84856704	2.13292949
-0.21956126	7.21583279	5.62608223	1.90910664
-0.74023077	6.47560203	4.88303913	1.16506148
0.00746398	6.48306601	4.88806220	1.17019766
-0.24740326	6.23566275	4.63821552	0.92045635
0.01980105	6.25546381	4.65569805	0.93841833
-0.17278904	6.08267477	4.48058174	0.76375433
-1.29136561	4.79130916	3.18697640	-0.52913726
1.07606694	5.86737610	4.26145025	0.54798690
0.50461875	6.37199485	4.76393881	1.05151077
0.26442909	6.63642394	5.02598652	1.31383894
0.95508517	7.59150911	5.97855933	2.26629905
0.54487282	8.13638193	6.52044361	2.80664381
2.75787003	10.89425196	9.27505424	5.55890616
0.57032239	11.46457435	9.84074027	6.11812185
-0.26245093	11.20212343	9.57337020	5.84344691
0.22091964	11.42304307	9.78950435	6.05269134
0.04325402	11.46629709	9.82786485	6.08385208
2.00168841	13.46798550	11.82464055	8.07338494
-0.26286113	13.20512437	11.55586858	7.79439317
-0.23248458	12.97263979	11.31760751	7.54633539
-0.47358846	12.49905132	10.83836165	7.05766933
0.20322230	12.70227362	11.03616613	7.24679040
-0.18551702	12.51675660	10.84513240	7.04679429
-2.17181040	10.34494620	8.66790079	4.86090438
-0.22206391	10.12288230	8.44150402	4.62912838
-0.51634609	9.60653621	7.92093823	4.10353328
0.22613174	9.83266795	8.14311049	4.32146616
-0.60037073	9.23229721	7.53866922	3.71246113
0.13433673	9.36663394	7.66923756	3.83938036
-0.46598117	8.90065277	7.19942273	3.36572810
-0.03811747	8.86253530	7.15770644	3.32088590
0.43505099	9.29758629	7.58917947	3.74930175
0.04263239	9.34021868	7.62801822	3.78444303
0.41536311	9.75558179	8.03956827	4.19224482
-0.94128787	8.81429392	7.09426163	3.24258084
1.42006357	10.23435749	8.51077895	4.65616573
0.87845184	11.11280933	9.38497647	5.52531454
1.18534880	12.29815813	10.56563395	6.69962376
-0.73261988	11.56553825	9.82773258	5.95361803
-1.80812679	9.75741146	8.01469315	4.13359590
0.63371503	10.39112649	8.64440184	4.75905200
1.18576038	11.57688687	9.82584109	5.93530378
0.02530116	11.60218803	9.84623056	5.94874620
-0.34435511	11.25783292	9.49695357	5.59250549
-0.12306623	11.13476669	9.36914005	5.45826542
1.26281091	12.39757760	10.62726756	6.71017071
-0.23356414	12.16401347	10.38839112	6.46319965
-0.79361573	11.37039774	9.58958250	5.65667044
-1.03938326	10.33101448	8.54540565	4.60598515
-0.59357236	9.73744213	7.94756165	4.00321003
0.16241214	9.89985426	8.10600100	4.15762374
0.70459099	10.60444525	8.80654000	4.85390779
0.80688252	11.41132777	9.60902035	5.65109220
2.11382474	13.52515251	11.71804178	7.75362604
-1.63434123	11.89081127	10.07784299	6.10379306
0.08345557	11.97426684	10.15626090	6.17505324
-1.20188192	10.77238492	8.94930211	4.96083355
-1.18523011	9.58715481	7.75959847	3.76569169
0.34433788	9.93149269	8.10005753	4.10250572
0.19940566	10.13089835	8.29541417	4.29371456
1.81492461	11.94582296	10.10619211	6.10006033
-1.29298364	10.65283932	8.80815664	4.79488876
0.84613834	11.49897767	9.64989200	5.63144691
-1.61619937	9.88277829	8.02886889	4.00399590
1.00972556	10.89250385	9.03458102	5.00572147
-0.73523900	10.15726485	8.29482585	4.26048103
1.18305692	11.34032177	9.47373640	5.43502550
-0.31053925	11.02978252	9.15846147	5.11362707
-0.07486663	10.95491589	9.07901675	5.02854340
-1.85229417	9.10262172	7.22218420	3.16620219
-0.36068616	8.74193557	6.85788786	2.79918996
0.38512254	9.12705811	7.23958231	3.17871971
0.51814289	9.64520100	7.75410632	3.69051152
-1.47382721	8.17137379	6.27640303	2.20931067
-0.62940266	7.54197113	5.64386295	1.57549380
-0.63424897	6.90772216	5.00679275	0.93809699
0.10005500	7.00777716	5.10434498	1.03627767
0.55519451	7.56297166	5.65698795	1.58940169
1.46586791	9.02883958	7.12002808	3.05209398
-0.93728906	8.09155051	6.17917989	2.10870683
-1.57147256	6.52007796	4.60461852	0.53302107
-0.40671168	6.11336628	4.19560510	0.12524442
-0.71701793	5.39634835	3.47648989	-0.59202375
-0.44238537	4.95396297	3.03236671	-1.03322626
-1.67984424	3.27411874	1.35100667	-2.71100611
-0.96624174	2.30787700	0.38408959	-3.67183126
-2.03433927	0.27353773	-1.65044167	-5.69883420
0.48481374	0.75835147	-1.16480292	-5.20263418
-0.87709605	-0.11874458	-2.04131671	-6.06933536
1.88460406	1.76585948	-0.15569225	-4.17260476
2.19883496	3.96469444	2.04322054	-1.96543293
1.93340602	5.89810045	3.97560520	-0.02809998
0.35210153	6.25020199	4.32571943	0.32405770
1.77005287	8.02025486	6.09360998	2.09346310
-1.83804576	6.18220910	4.25251818	0.25123460
-0.23900766	5.94320144	4.01138479	0.01172498
-0.70316071	5.24004073	3.30621889	-0.69145916
0.21655852	5.45659925	3.52112471	-0.47351911
1.49644955	6.95304880	5.01581414	1.02387653
0.20689735	7.15994615	5.22020421	1.22872817
-0.09278012	7.06716602	5.12481463	1.13349305
-0.11908092	6.94808511	5.00317195	1.01214741
-0.97872765	5.96935746	4.02194334	0.03139749
0.79915833	6.76851579	4.81909120	0.83049309
-1.22025191	5.54826387	3.59643034	-0.39141815
0.49822000	6.04648387	4.09285258	0.10758390
-0.94885110	5.09763277	3.14195556	-0.84148215
1.39293549	6.49056826	4.53332046	0.55313462
-0.08314555	6.40742271	4.44790882	0.46888390
-2.37326658	4.03415613	2.07241884	-1.90531951
-0.44392738	3.59022875	1.62745551	-2.34544005
-0.35911920	3.23110955	1.26752279	-2.69987306
-0.82947623	2.40163331	0.43741295	-3.52395495
0.40458359	2.80621690	0.84177788	-3.11233050
0.58713140	3.39334830	1.42848850	-2.51898066
0.78700780	4.18035609	2.21478223	-1.72693994
0.62818802	4.80854412	2.84186313	-1.09530148
-0.27482800	4.53371611	2.56561456	-1.36794107
0.98719915	5.52091526	3.55153122	-0.37800878
-0.80840633	4.71250893	2.74134957	-1.18565984
-0.56814643	4.14436250	2.17183280	-1.75143733
0.82491880	4.96928130	2.99566596	-0.92301915
0.26759208	5.23687338	3.26176058	-0.65358288
0.94535613	6.18222951	4.20548624	0.29307911
1.24574727	7.42797678	5.44913129	1.53824081
1.28561046	8.71358724	6.73201786	2.82077786
1.67674521	10.39033245	8.40539790	4.49188715
-0.60892554	9.78140691	7.79227072	3.87398682
0.02903101	9.81043793	7.81740657	3.89527760
0.71051409	10.52095202	8.52401294	4.59800892
-0.99048675	9.53046527	7.52926525	3.59833535
-0.67569508	8.85477019	6.84980647	2.91545079
-1.34645330	7.50831688	5.49992912	1.56317241
0.03636580	7.54468268	5.53354564	1.59641498
-0.19844523	7.34623745	5.33233433	1.39478011
-0.63778988	6.70844756	4.69187894	0.75420346
0.92562950	7.63407706	5.61516309	1.67832605
-0.78614529	6.84793177	4.82621091	0.88882746
0.71991918	7.56785095	5.54371759	1.60697076
-0.11131425	7.45653670	5.42963218	1.49244579
0.44008030	7.89661700	5.86699835	1.92954418
0.80442830	8.70104530	6.66849388	2.73011725
1.05213840	9.75318371	7.71729887	3.77680087
-1.08211444	8.67106927	6.63132675	2.68714038
-0.28103097	8.39003829	6.34698094	2.40074050
-0.07988429	8.31015400	6.26392395	2.31605953
-0.34878575	7.96136825	5.91200702	1.96264628
0.29001926	8.25138751	6.19907101	2.24874417
-0.64890042	7.60248708	5.54707182	1.59535075
0.42550508	8.02799217	5.96980406	2.01766832
-0.35886770	7.66912446	5.60795221	1.65476932
1.37236642	9.04149089	6.97751536	3.02382951
-0.06917145	8.97231944	6.90485603	2.94861645
-1.18724894	7.78507050	5.71415552	1.75547617
0.18531674	7.97038724	5.89661590	1.93728546
1.13582266	9.10620990	7.02949098	3.06923742
0.25131091	9.35752081	7.27728802	3.31441599
-1.29169114	8.06582966	5.98195914	2.01610264
0.77618957	8.84201923	6.75515848	2.78826403
0.67891971	9.52093894	7.43070145	3.46161278
-1.17723065	8.34370829	6.24975638	2.27746582
0.43858998	8.78229827	6.68522226	2.71150543
-0.76703656	8.01526170	5.91484392	1.93905127
0.38853452	8.40379622	6.30042176	2.32371156
0.06648328	8.47027950	6.36375562	2.38555206
1.15561025	9.62588975	7.51618478	3.53639597
-1.26888499	8.35700476	6.24354264	2.26044526
-1.03633374	7.32067102	5.20408791	1.21959515
0.52081098	7.84148200	5.72229749	1.73796937
0.27141759	8.11289959	5.99085464	2.00591449
-0.50979605	7.60310354	5.47806392	1.49211063
0.65175679	8.25486032	6.12708236	2.14088617
1.01035908	9.26521940	7.13437866	3.14696776
0.23186745	9.49708685	7.36267981	3.37254756
-0.01641500	9.48067185	7.34258439	3.34939420
-0.69102038	8.78965147	6.64789363	2.65168173
0.10804650	8.89769796	6.75261701	2.75443016
-0.94920167	7.94849630	5.80003988	1.79972514
1.58949001	9.53798631	7.38663060	3.38561930
0.06836581	9.60635211	7.45130401	3.44722063
0.56080207	10.16715418	8.00838135	4.00113514
-0.48536294	9.68179123	7.51901522	3.50777793
-0.28779929	9.39399194	7.22745736	3.21297009
-0.99264972	8.40134222	6.23119482	2.21390085
0.72698967	9.12833189	6.95506966	2.93646714
0.81712687	9.94545875	7.76871986	3.74772694
1.20389400	11.14935276	8.96873048	4.94413298
0.30642995	11.45578271	9.27067718	5.24068455
-0.63794990	10.81783281	8.62809311	4.59226376
-0.81885352	9.99897930	7.80492662	3.76423489
0.11011083	10.10909012	7.91113597	3.86682477
1.25467361	11.36376374	9.16185500	5.11377247
-1.28619013	10.07757361	7.87108509	3.81736501
0.78833407	10.86590767	8.65548459	4.59807198
0.05744745	10.92335512	8.70860538	4.64633247
-2.38590567	8.53744945	6.31834649	2.25114342
-0.14743964	8.39000981	6.16774847	2.09920600
-0.17452474	8.21548507	5.99014063	1.92048704
1.25622278	9.47170784	7.24336908	3.17287268
0.02191682	9.49362467	7.26166513	3.18845010
0.52168463	10.01530929	7.77971983	3.70376419
-1.49758279	8.51772650	6.27824815	2.19878128
-0.91072519	7.60700132	5.36438462	1.28366292
-0.85875347	6.74824784	4.50294962	0.42234469
0.31930418	7.06755202	4.82000289	0.74080502
0.08513522	7.15268724	4.90272871	0.82446011
2.07996496	9.23265220	6.98024292	2.90277780
-0.77332283	8.45932937	6.20343084	2.12365521
-0.32415389	8.13517548	5.87617601	1.79525826
-0.23120196	7.90397352	5.64203669	1.56046937
0.04041124	7.94438476	5.67962762	1.59776279
1.58529865	9.52968340	7.26208717	3.17986910
-0.37457294	9.15511046	6.88388408	2.79894278
0.82313208	9.97824254	7.70357508	3.61648256
1.25469961	11.23294214	8.95442386	4.86395643
-0.61650569	10.61643645	8.33344208	4.23773255
-0.33109761	10.28533884	7.99817879	3.89816795
-0.07296878	10.21237006	7.92121192	3.81741062
-1.10495644	9.10741362	6.81229586	2.70482699
-0.35336749	8.75404613	6.45552307	2.34605525
1.19948518	9.95353131	7.65178130	3.54085301
0.95273412	10.90626543	8.60069048	4.48651249
-0.80878256	10.09748287	7.78760865	3.66876588
1.11778103	11.21526390	8.90149685	4.77921671
-0.12730247	11.08796143	8.76974475	4.64236536
0.61255261	11.70051404	9.37791358	5.24564252
-0.32904889	11.37146515	9.04417691	4.90611283
0.47943472	11.85089987	9.51909067	5.37574513
-0.00272097	11.84817890	9.51161134	5.36228341
-0.86089714	10.98728176	8.64595958	4.49067242
1.38458680	12.37186855	10.02622448	5.86628685
-1.73407159	10.63779696	8.28714103	4.12049441
-0.01847732	10.61931964	8.26452117	4.09378433
1.58204436	12.20136400	9.84243430	5.66764930
-0.30003649	11.90132751	9.53747783	5.35628884
0.98654058	12.88786810	10.51925087	6.33212756
-1.66963909	11.21822900	8.84435346	4.64983686
-0.82972670	10.38850230	8.01020569	3.81081978
-2.15956264	8.22893966	5.84663895	1.64364312
-0.66278187	7.56615779	5.18093449	0.97757725
1.24180057	8.80795836	6.42014524	2.21742462
-2.59632371	6.21163465	3.82061226	-0.38332951
0.07384179	6.28547644	3.89254422	-0.30872183
0.94887665	7.23435309	4.83947508	0.64077165
0.96316267	8.19751576	5.80021862	1.60265405
-0.51215962	7.68535614	5.28515961	1.08729233
-0.15362916	7.53172698	5.12888854	0.93149076
-0.30303325	7.22869373	4.82329149	0.62659639
1.25201930	8.48071303	6.07289974	1.87736375
-0.51911305	7.96159997	5.55075099	1.35449972
0.28932786	8.25092783	5.83730417	1.64112128
-0.00434547	8.24658236	5.83004078	1.63349685
-0.25527362	7.99130875	5.57185287	1.37495951
1.12269432	9.11400307	6.69176197	2.49490666
1.60131441	10.71531749	8.28973134	4.09123625
0.48898691	11.20430439	8.77457441	4.57204886
1.47261045	12.67691484	10.24279867	6.03552435
0.75632942	13.43324426	10.99400797	6.77979478
1.73626559	15.16950985	12.72477794	8.50251434
0.34185705	15.51136690	13.06027418	8.82738335
-2.20612723	13.30523967	10.84761845	6.60361900
-1.60306659	11.70217308	9.23912940	4.98735836
-2.47896975	9.22320333	6.75554125	2.49842387
-1.55128899	7.67191434	5.20087533	0.94214302
0.40607114	8.07798548	5.60434668	1.34633176
0.59885738	8.67684285	6.20040258	1.94249916
-1.23488648	7.44195637	4.96241667	0.70373156
-1.60572724	5.83622913	3.35420884	-0.90340174
0.70032982	6.53655895	4.05286198	-0.20126692
-1.24297770	5.29358126	2.80785836	-1.44384248
-0.55433285	4.73924841	2.25212193	-1.99529053
-1.55000751	3.18924090	0.70098864	-3.54131145
-1.37653434	1.81270656	-0.67589610	-4.91077024
0.28253744	2.09524401	-0.39302079	-4.61842107
0.12141539	2.21665940	-0.27140894	-4.48777806
0.41249940	2.62915881	0.14122614	-4.06631207
-1.40040444	1.22875437	-1.25924890	-5.45859201
0.42405786	1.65281222	-0.83456157	-5.02362788
-1.07155547	0.58125675	-1.90569986	-6.08514614
-1.12852358	-0.54726682	-3.03327083	-7.20151158
0.94843171	0.40116489	-2.08332286	-6.23869124
-1.11890414	-0.71773925	-3.20118560	-7.34513047
0.53902860	-0.17871065	-2.66055681	-6.79142629
0.15147813	-0.02723253	-2.50774874	-6.62637889
2.55980396	2.53257143	0.05330878	-4.05333541
-1.04169322	1.49087821	-0.98841109	-5.08693007
-0.17240409	1.31847412	-1.16032110	-5.24917046
2.01249868	3.33097280	0.85275760	-3.22618394
0.59448771	3.92546051	1.44681903	-2.62525031
0.10145890	4.02691941	1.54755471	-2.51854615
-1.56506465	2.46185476	-0.01828353	-4.07857874
-0.92707209	1.53478267	-0.94534648	-4.99750183
-0.75347955	0.78130311	-1.69835348	-5.74099637
-0.24202476	0.53927835	-1.93952927	-5.97155061
-0.67177788	-0.13249953	-2.61033763	-6.63139732
-0.05074002	-0.18323955	-2.65977281	-6.66888780
0.68540040	0.50216085	-1.97304286	-5.97016296
-0.03064304	0.47151781	-2.00269962	-5.98887760
-0.10605523	0.36546258	-2.10775375	-6.08296705
-1.30628420	-0.94082162	-3.41298434	-7.37709747
-1.34422189	-2.28504351	-4.75550017	-8.70657991
-0.37927393	-2.66431745	-5.13239694	-9.06845809
-0.50262040	-3.16693785	-5.63245179	-9.55295970
0.35955873	-2.80737912	-5.27007754	-9.17431415
-0.24619720	-3.05357632	-5.51364036	-9.40218106
-0.11393443	-3.16751075	-5.62481866	-9.49732992
-1.32643938	-4.49395013	-6.94844633	-10.80479362
2.19978298	-2.29416715	-4.74518999	-8.58342264
