# WhiteNoise	RandomWalk	GaussMarkov1	GaussMarkov2
-0.62523890	26.77062205	22.05563733	12.56722383
-1.39181946	25.37880259	20.65279281	11.15029504
-0.81290892	24.56589367	19.82956007	10.31510781
0.04663701	24.61253068	19.86628478	10.34113522
0.02312506	24.63565574	19.87947918	10.34359868
0.24165478	24.87731052	20.11119670	10.56458693
-0.37541764	24.50189288	19.72572597	10.16806123
-1.36778447	23.13410841	18.34808111	8.77996097
0.11632867	23.25043708	18.45523803	8.87874726
0.92253302	24.17297010	19.36854574	9.78354053
-0.71362980	23.45934029	18.64523408	9.05036320
0.11440718	23.57374747	18.75032097	9.14668774
0.79967461	24.37342208	19.54062277	9.92808726
-0.76112553	23.61229655	18.76972937	9.14712540
1.90219461	25.51449116	20.66254146	11.03104404
-0.30626739	25.20822378	20.34594538	10.70273661
0.71412115	25.92234492	21.04989610	11.39547368
-1.03593011	24.88641482	20.00344368	10.33677540
0.80910580	25.69552062	20.80255026	11.12522831
-0.50110183	25.19441879	20.29104975	10.60189826
1.83522600	27.02964479	22.11613277	12.41594166
1.15439280	28.18403759	23.25947027	13.54552739
1.03457642	29.21861402	24.28241986	14.55303983
0.18056539	29.39917941	24.45084708	14.70452823
-2.36326063	27.03591877	22.07536408	12.31188793
-1.00834878	26.02757000	21.05598038	11.27893998
-0.96062127	25.06694873	20.08483375	10.29578338
0.82104411	25.88799284	20.89583795	11.09625650
0.20684895	26.09484179	21.09224159	11.28093511
-0.24463972	25.85020206	20.83705839	11.01375606
1.62253615	27.47273822	22.44917861	12.61428672
0.41226592	27.88500414	22.85022275	13.00134928
-0.75090882	27.13409532	22.08789168	12.22446374
-2.15763957	24.97645575	19.91921092	10.04239968
1.52134094	26.49779669	21.43059475	11.54367589
0.22703918	26.72483587	21.64692131	11.74765080
0.12290594	26.84774181	21.75900650	11.84708492
0.46691854	27.31466036	22.21504825	12.29033297
-0.43845324	26.87620712	21.76549027	11.82732362
-0.08682324	26.78938388	21.66778700	11.71686938
-0.75533009	26.03405379	20.90162573	10.93812897
1.32073771	27.35479150	22.21191524	12.23701228
0.01681187	27.37160337	22.21762393	12.22937459
1.22490893	28.59651230	23.43142683	13.42984921
2.11973098	30.71624328	25.53944502	15.52274733
-1.96091637	28.75532691	23.56576212	13.53081649
-1.09773851	27.65758840	22.45624367	12.40604339
0.91445321	28.57204161	23.35947157	13.29570931
0.01334371	28.58538532	23.36113846	13.28248818
-0.20319365	28.38219167	23.14626716	13.05275610
-0.09878723	28.28340445	23.03590969	12.92788945
-1.34076568	26.94263877	21.68362894	11.56129383
0.22349533	27.16613410	21.89628517	11.76168968
-1.37117220	25.79496190	20.51416756	10.36701761
0.05822901	25.85319091	20.56214205	10.40453330
-1.17070429	24.68248662	19.38115926	9.21304074
-2.59292234	22.08956427	16.77854876	6.60171073
-0.31913166	21.77043261	16.45102992	6.26938884
-0.25227270	21.51815991	16.19053376	6.00458989
0.40741223	21.92557214	16.58985275	6.40000495
-0.81507971	21.11049243	15.76648018	5.57213802
-0.62597648	20.48451595	15.13262243	4.93502840
-1.32680766	19.15770829	13.79825036	3.59836055
-1.43428774	17.72342056	12.35706522	2.15688328
2.43946491	20.16288546	14.79035314	4.59203873
1.79273958	21.95562504	16.57569939	6.37560341
0.00288923	21.95851427	16.57030284	6.36575418
-0.47500527	21.48350900	16.08701449	5.87803012
1.10105796	22.58456696	17.18003095	6.96734377
0.51144166	23.09600863	17.68288475	7.46486467
0.85014763	23.94615626	18.52419315	8.30009749
0.61193491	24.55809117	19.12686828	8.89544880
0.04396695	24.60205812	19.16127419	8.92164263
-0.11192471	24.49013341	19.03977123	8.79189247
-1.57206371	22.91806970	17.45819001	7.20226254
1.03177692	23.94984662	18.48124002	8.21964933
-1.18899835	22.76084827	17.28300337	7.01422812
1.32916051	24.09000878	18.60352453	8.32937419
1.23170462	25.32171341	19.82592972	9.54443671
-1.78095565	23.54075776	18.03506358	7.74441127
0.58755139	24.12830915	18.61359970	8.31648931
0.67756198	24.80587113	19.28185720	8.97743493
0.65309411	25.45896523	19.92531279	9.61259212
-2.00697380	23.45199143	17.90837882	7.58641234
-0.36315416	23.08883727	17.53627271	7.20810052
-0.22127823	22.86755904	17.30622853	6.97242049
-0.22415224	22.64340680	17.07342534	6.73433735
-2.12053075	20.52287605	14.94436002	4.60035139
0.81465395	21.33753000	15.75154365	5.40581382
-1.06634110	20.27118890	14.67732875	4.32867191
0.91668386	21.18787276	15.58667578	5.23670707
1.67423724	22.86211001	17.25312163	6.90048137
-2.04115832	20.82095169	15.20333891	4.84553588
-0.01710932	20.80384237	15.17862982	4.81874517
-0.37663858	20.42720379	14.79440382	4.43247873
0.40647535	20.83367913	15.19348382	4.83009798
1.38556441	22.21924354	16.57145338	6.20601184
-0.67803667	21.54120687	15.88513305	5.51557555
0.80267527	22.34388214	16.67986775	6.30723070
0.75885319	23.10273534	17.43038309	7.05348204
-1.01813204	22.08460330	16.40353804	6.02125714
1.41825642	23.50285972	17.81359474	7.42748308
1.99172378	25.49458350	19.79641395	9.40436673
0.85074143	26.34532493	20.63725965	10.23631823
-0.77721745	25.56810748	19.84972615	9.43864860
2.80796927	28.37607675	22.64777304	12.22775944
-0.08595688	28.29011988	22.55049510	12.11737148
-0.50059755	27.78952233	22.03862513	11.59256341
0.34826136	28.13778369	22.37586993	11.91766281
1.36036981	29.49815350	23.72505461	13.25422112
-1.21236710	28.28578640	22.50082795	12.01537207
-0.23105984	28.05472656	22.25852050	11.76030550
-1.38314634	26.67158023	20.86424769	10.35366206
-2.27392310	24.39765712	18.57989507	8.05905233
1.10489785	25.50255497	19.67550529	9.14784818
1.48360787	26.98616285	21.14927787	10.61317864
-0.11662044	26.86954240	21.02208544	10.47535305
0.91189300	27.78143540	21.92347002	11.36631628
-0.44890150	27.33253390	21.46360952	10.89470486
1.16828901	28.50082292	22.62116941	12.04122624
-0.34200696	28.15881596	22.26785470	11.67516090
0.29595318	28.45476914	22.55267674	11.94778709
0.72967465	29.18444379	23.27107787	12.65359005
0.00561677	29.19006056	23.26506201	12.63392493
0.40193610	29.59199666	23.65536849	13.01061843
-0.71257310	28.87942356	22.93097066	12.27205010
0.04252202	28.92194558	22.96203005	12.29005254
-0.54178400	28.38016158	22.40876791	11.72371300
-0.33743057	28.04273101	22.06013576	11.36285844
0.26218086	28.30491187	22.31128931	11.60233630
-0.30496784	27.99994403	21.99516861	11.27418697
0.67882388	28.67876791	22.66299765	11.93048501
0.17625288	28.85502079	22.82792187	12.08290077
-0.03866542	28.81635537	22.77784534	12.02009369
2.23885877	31.05521414	25.00531804	14.23493630
0.37169468	31.42690882	25.36451318	14.57818956
0.03570601	31.46261483	25.38754010	14.58476832
2.93015253	34.39276735	28.30500203	17.48578046
0.62112719	35.01389455	28.91198026	18.07197105
-1.07103030	33.94286425	27.82649759	16.96483293
-0.89379644	33.04906782	26.91879138	16.03714073
-0.67309231	32.37597550	26.23224304	15.33200619
-0.58208155	31.79389395	25.63704864	14.71929127
0.50918588	32.30307982	26.13341919	15.19906798
-1.04487741	31.25820242	25.07547834	14.12382281
0.94821804	32.20642046	26.01116178	15.04382143
0.30482435	32.51124481	26.30298380	15.31858821
-0.72344643	31.78779837	25.56638916	14.56453522
2.47103124	34.25882961	28.02464040	17.00646649
1.34890524	35.60773485	29.35953682	18.32139279
-0.27834879	35.32938605	29.06651192	18.00643783
-1.78277106	33.54661499	27.26921124	16.18768988
0.24309940	33.78971439	27.49867944	16.39844625
0.19454421	33.98425860	27.67947774	16.56022634
0.83009249	34.81435109	28.49573396	17.35723148
0.82629011	35.64064120	29.30777976	18.14884182
1.37763045	37.01827165	30.67075998	19.49021085
-0.91068298	36.10758866	29.74474545	18.54058640
-1.95863435	34.14895431	27.77124245	16.54490794
-0.00446532	34.14448899	27.75289498	16.50738587
-1.61018990	32.53429910	26.12883210	14.86421419
0.31686379	32.85116288	26.43263474	15.15137926
-0.32734229	32.52382060	26.09207944	14.79376450
0.83937786	33.36319846	26.91841452	15.60358440
-0.28202822	33.08117024	26.62293046	15.29038020
-1.54040988	31.54076036	25.06921244	13.71942012
0.69255805	32.23331841	25.74923902	14.38456675
0.29693686	32.53025527	26.03330448	14.65276323
-0.96494525	31.56531003	25.05534583	13.65854174
-0.06090611	31.50440391	24.98191518	13.57034584
2.49821643	34.00262034	27.46764377	16.04144870
0.84328411	34.84590445	28.29719749	16.85268198
-1.13454939	33.71135506	27.14850304	15.68446091
1.00307110	34.71442617	28.13800329	16.65619444
-1.72824508	32.98618109	26.39569272	14.89467026
-0.28836426	32.69781683	26.09413392	14.57654643
0.59860927	33.29642609	26.67969938	15.14603173
0.15998689	33.45641299	26.82634975	15.27575683
-0.55124181	32.90517117	26.26169812	14.69399404
0.10990090	33.01507208	26.35847145	14.77453632
0.72958005	33.74465213	27.07487557	15.47459683
-0.95037008	32.79428205	26.11097143	14.49330848
0.66841581	33.46269786	26.76633502	15.13276665
-0.10536743	33.35733043	26.64758777	14.99716393
-0.37340399	32.98392644	26.26086332	14.59379559
1.43560365	34.41953009	27.68333982	16.00024082
-1.34351441	33.07601568	26.32598720	14.62475791
-0.90354150	32.17247419	25.40928600	13.69199612
-0.09190533	32.08056885	25.30467920	13.57273416
-1.50081917	30.57974969	23.79121085	12.04479665
-0.10102434	30.47872535	23.67829388	11.91970680
1.64223034	32.12095569	25.30868804	13.53812155
-0.11148120	32.00947449	25.18455565	13.39959116
0.63986465	32.64933914	25.81183118	14.01268341
-0.20081320	32.44852594	25.59811529	13.78387286
-0.94788620	31.50063974	24.63743323	12.80844646
1.48750718	32.98814692	26.11262477	14.27036234
-0.57612276	32.41202415	25.52344895	13.66572737
-0.37211259	32.03991156	25.13857783	13.26631064
0.24188544	32.28179700	25.36789712	13.48168997
0.25427141	32.53606841	25.60948775	13.70902495
0.27183945	32.80790786	25.86852566	13.95347375
-0.23104019	32.57686767	25.62455444	13.69455450
0.71753283	33.29440050	26.32927819	14.38472559
-1.22826987	32.06613062	25.08784697	13.12771501
-1.20179893	30.86433169	23.87350725	11.89968689
-0.34350630	30.52082539	23.51806718	11.53240500
0.64363459	31.16445998	24.14994568	12.15299783
-0.14059646	31.02386352	23.99727726	11.98811967
0.68909688	31.71296040	24.67437850	12.65326427
0.38956344	32.10252385	25.05160784	13.01754647
0.56804190	32.67056574	25.60712706	13.55957929
-0.86783053	31.80273522	24.72649618	12.66465671
-0.14322588	31.65950934	24.57091014	12.49612683
2.88304875	34.54255809	27.44167650	15.35420830
-0.63573655	33.90682153	26.79222254	14.68779401
-0.02099914	33.88582239	26.75783063	14.63744864
-0.93369397	32.95212842	25.81076110	13.67450903
-0.37625199	32.57587644	25.42160695	13.27093536
-0.87348208	31.70239436	24.53541725	12.37093793
1.08390252	32.78629687	25.60705512	13.43012330
-0.94875750	31.83753937	24.64549729	12.45453239
1.09229532	32.92983469	25.72547294	13.52194354
0.59543239	33.52526708	26.30804581	14.09035907
0.65996727	34.18523436	26.95486235	14.72217379
0.62345494	34.80868930	27.56484323	15.31621381
0.50423654	35.31292583	28.05530079	15.78984853
-0.35564844	34.95727739	27.68562820	15.40265194
-0.71412650	34.24315089	26.95766235	14.65775093
-0.81155908	33.43159181	26.13262781	13.81690564
-2.09094513	31.34064668	24.02861964	11.69835432
1.00301408	32.34366076	25.01962241	12.67799507
0.32555625	32.66921701	25.33267197	12.97822066
-0.03367227	32.63554474	25.28633653	12.91861789
-1.08228421	31.55326053	24.19141231	11.81052226
0.16327962	31.71654014	24.34259924	11.95020444
-1.72161914	29.99492100	22.60881184	10.20470877
0.20165810	30.19657910	22.79916836	10.38597785
1.17600063	31.37257973	23.96377226	11.54122729
-0.87326127	30.49931846	23.07853210	10.64490663
-0.21736861	30.28194985	22.84962710	10.40626948
-0.04865576	30.23329409	22.78954939	10.33682198
-0.44729407	29.78600002	22.33086339	9.86887492
1.47484873	31.26084875	23.79454948	11.32400563
-1.12221580	30.13863295	22.66043938	10.17916445
-1.07805029	29.06058266	21.57106170	9.08077618
0.79384349	29.85442616	22.35412236	9.85647627
0.82161757	30.67604373	23.16456566	10.65840059
-0.09158822	30.58445551	23.06139806	10.54551687
2.08009712	32.66455263	25.12996736	12.60454404
-0.42620243	32.23835020	24.69120309	12.15315771
-0.17092257	32.06742763	24.50793801	11.95795312
0.87680855	32.94423619	25.37249566	12.81086967
-1.31316759	31.63106860	24.04664499	11.47210594
-0.60895945	31.02210915	23.42566522	10.84022521
1.66890495	32.69101410	25.08286027	12.48747137
-1.05142648	31.63958762	24.01889549	11.41109491
-0.01931353	31.62027409	23.98757552	11.36898200
0.80974872	32.43002281	24.78533345	12.15601548
-2.45369878	29.97632403	22.31924510	9.67802896
-1.88904418	28.08727985	20.41904409	7.76964807
-1.11743447	26.96984538	19.29140265	6.63668983
-1.60827377	25.36157161	17.67348559	5.01515595
-1.07770018	24.28387144	16.58695088	3.92743548
1.14170193	25.42557337	17.72036141	5.06129039
0.38349548	25.80906885	18.09499892	5.43467341
-0.54917859	25.25989026	17.53677509	4.87463633
0.62187694	25.88176719	18.14988583	5.48677374
0.58339965	26.46516685	18.72421281	6.05921081
-0.68507791	25.78008893	18.02977513	5.36202659
-0.46984334	25.31024559	17.55091916	4.88146991
-0.05381688	25.25642871	17.48832901	4.81789984
-0.29334756	24.96308115	17.18623947	4.51492612
1.63675837	26.59983953	18.81440688	6.14266366
-1.46284259	25.13699694	17.34215944	4.66754803
0.14574659	25.28274353	17.47923712	4.80396885
1.28648865	26.56923218	18.75698833	6.08085916
-0.42934463	26.13988755	18.31826755	5.63936497
-0.15189990	25.98798766	18.15721081	5.47619761
0.14719858	26.13518623	18.29533305	5.61245474
-0.34599618	25.78919005	17.94019149	5.25524487
-0.83536390	24.95382615	17.09585974	4.40938098
-1.93865408	23.01517207	15.14865986	2.46191695
-1.95860162	21.05657045	13.18248581	0.49839642
2.10458752	23.16115797	15.28048373	2.60198814
-0.63214215	22.52901582	14.64070325	1.96464721
0.92302609	23.45204190	15.55641081	2.88374793
0.47494773	23.92698964	16.02358228	3.35293393
0.50698633	24.43397597	16.52255883	3.85322110
-1.95306174	22.48091423	14.56123787	1.89246062
0.28571603	22.76663026	14.83967510	2.17439551
-0.30208961	22.46454065	14.53016751	1.86796145
0.48074338	22.94528403	15.00364762	2.34497264
-0.43653019	22.50875383	14.55961748	1.90375719
-0.76252162	21.74623221	13.78981787	1.13743186
1.14836463	22.89459684	14.93128931	2.28352390
1.42214053	24.31673737	16.34596606	3.70110194
0.04085410	24.35759147	16.37864922	3.73456124
0.28371606	24.64130753	16.65417800	4.01081564
-1.88032257	22.76098496	14.76553043	2.12247946
0.09733136	22.85831632	14.85548087	2.21557009
0.43212903	23.29044535	15.28018401	2.64327241
0.45530835	23.74575370	15.72785418	3.09329950
1.05287787	24.79863157	16.77287009	4.13999696
0.10782951	24.90646108	16.87231526	4.23955475
-1.83285217	23.07360891	15.03102904	2.39823194
0.89806396	23.97167287	15.92157936	3.29150423
1.78828659	25.75995946	17.70190715	5.07321439
0.82249237	26.58245183	18.51555079	5.88557047
0.00367130	26.58612313	18.50996662	5.87748239
-0.78396754	25.80215559	17.71674641	5.08177163
0.96863206	26.77078765	18.67652231	6.04025030
0.54071218	27.31149982	19.20789856	6.56889405
1.54640736	28.85790719	20.74470437	8.10217676
0.60923187	29.46713906	21.34356648	8.69522047
0.99589409	30.46303314	22.32879146	9.67374149
-0.92116712	29.54186602	21.39646273	8.73324622
0.58669269	30.12855871	21.97245986	9.30248987
-0.33153492	29.79702379	21.62994146	8.95236857
0.79664228	30.59366607	22.41577147	9.73112400
0.02976785	30.62343392	22.43433424	9.74144906
1.09697964	31.72041357	23.52009952	10.81896527
-0.30342593	31.41698764	23.20491648	10.49392304
-0.97058249	30.44640515	22.22273443	9.50237367
-0.44377373	30.00263142	21.76785211	9.03961419
-1.30744595	28.69518547	20.44952495	7.71410708
0.73104402	29.42622949	21.17034677	8.42973830
-0.36509145	29.06113804	20.79467279	8.04780422
-0.07054615	28.99059188	20.71373190	7.96117855
-0.77411378	28.21647810	19.92926384	7.17115832
0.31518671	28.53166481	20.23448841	7.47201704
1.63366538	30.16533019	21.85803907	9.09075332
0.98269702	31.14802721	22.82980980	10.05528700
-0.70367905	30.44434815	22.11471870	9.33151747
-1.22080904	29.22353912	20.88285507	8.09206405
-0.70288519	28.52065393	20.16953106	7.37301090
-0.04356302	28.47709091	20.11588579	7.31471660
0.78774226	29.26483317	20.89357262	8.08784405
0.80428337	30.06911654	21.68741182	8.87596790
-0.25361372	29.81550282	21.42295711	8.60461998
0.71528149	30.53078431	22.12752979	9.30270942
-1.20949584	29.32128847	20.90697295	8.07462676
-0.33430986	28.98697860	20.56221222	7.72418378
-0.18765797	28.79932063	20.36427571	7.52109288
0.20971326	29.00903389	20.56380937	7.71577898
0.89670572	29.90573961	21.45023576	8.59706857
-1.67481124	28.23092837	19.76470208	6.90508038
-0.52380621	27.70712216	19.23101599	6.36747780
0.91639721	28.62351937	20.13780009	7.27115278
-1.52264424	27.10087513	18.60508947	5.73398077
0.56176109	27.66263622	19.15755034	6.28428536
-0.53199516	27.13064105	18.61597879	5.73973418
-0.35265623	26.77798482	18.25401690	5.37560995
0.98035184	27.75833666	19.22524401	6.34522132
0.89674091	28.65507757	20.11237471	7.22928447
0.31470654	28.96978411	20.41702757	7.52954689
-0.74084969	28.22893442	19.66597192	6.77365315
-2.26178566	25.96714876	17.39435573	4.49833372
1.90941489	27.87656365	19.29507562	6.39876094
-1.45416256	26.42240109	17.83126793	4.93181364
0.56507278	26.98747387	18.38742730	5.48703265
-0.18158344	26.80589043	18.19665244	5.29448611
-0.09703987	26.70885056	18.09051652	5.18686785
-0.03209317	26.67675738	18.04938035	5.14441131
-1.51276908	25.16398831	16.52758884	3.62136369
-0.50710245	24.65688586	16.01222466	3.10702575
-0.43812545	24.21876041	15.56609510	2.66269246
-0.60362248	23.61513793	14.95469152	2.05374992
-0.23475869	23.38037924	14.71245735	1.81488783
-0.31836450	23.06201473	14.38673846	1.49289718
-0.53942343	22.52259131	13.84012346	0.95049094
-2.16397855	20.35861275	11.66922657	-1.21538670
-0.58369786	19.77491489	11.07969555	-1.79665621
0.06551355	19.84042844	11.13967064	-1.72755294
0.23873240	20.07916084	11.37283460	-1.48536888
0.39159449	20.47075533	11.75874409	-1.09080663
-1.12647949	19.34427583	10.62638670	-2.21510669
0.66369372	20.00796955	11.28476855	-1.54698719
0.00580050	20.01377005	11.28492807	-1.53809580
1.28207115	21.29584120	12.56135817	-0.25295154
0.49636440	21.79220560	13.05144346	0.24391826
-1.00494725	20.78725835	12.03997212	-0.76151634
1.38681569	22.17407404	13.42076932	0.62682086
-1.25425966	20.91981438	12.15980096	-0.62869119
-1.25538454	19.66442984	10.89833804	-1.88281960
0.43777831	20.10220815	11.33066854	-1.44127942
-0.76428671	19.33792144	10.56071792	-2.20268645
0.76597502	20.10389646	11.32141389	-1.43231046
-1.17938397	18.92451249	10.13637063	-2.60883267
0.97674562	19.90125811	11.10804933	-1.62687460
1.15796042	21.05921853	12.26045712	-0.46566368
1.32645039	22.38566892	13.58077881	0.86171711
1.05582847	23.44149739	14.62981859	1.91582386
-0.09244125	23.34905614	14.53006426	1.81955479
1.38233468	24.73139082	15.90513572	3.19825400
-0.23298208	24.49840873	15.66420306	2.95888180
-0.59836442	23.90004431	15.05800849	2.35460553
0.26218202	24.16222633	15.31266339	2.61208304
-1.03178794	23.13043839	14.27322103	1.57507616
-0.02273133	23.10770706	14.24335487	1.54919782
0.20647573	23.31418279	14.44271071	1.75257826
0.89203359	24.20621638	15.32752475	2.64111019
1.03752493	25.24374131	16.35738783	3.67335818
-0.51728747	24.72645385	15.83192372	3.14873134
-0.73039266	23.99606118	15.09361707	2.41204751
-0.16195535	23.83410583	14.92411679	2.24527288
-0.97042066	22.86368517	13.94623594	1.27036616
0.30631524	23.17000041	14.24557981	1.57414321
-0.38255292	22.78744750	13.85590588	1.18844516
-0.99142262	21.79602488	12.85755705	0.19464803
-1.34047630	20.45554858	11.51065357	-1.14621719
0.53987490	20.99542348	12.04477458	-0.60405214
3.18915972	24.18458320	15.22791342	2.58631447
-2.29202583	21.89255736	12.92827553	0.28912118
0.62247611	22.51503347	13.54428912	0.91101962
1.49738036	24.01241383	15.03489903	2.40657976
-0.73306497	23.27934886	14.29431849	1.66870645
0.42289981	23.70224867	14.71007293	2.08827218
-1.46166565	22.24058302	13.24105408	0.62243416
-0.85428593	21.38629709	12.38014928	-0.23309539
-0.67338483	20.71291226	11.70057592	-0.90601450
-0.05333461	20.65957765	11.64139248	-0.95753889
1.18069551	21.84027316	12.81626875	0.22506978
0.19391283	22.03418599	13.00377504	0.41853292
0.32941434	22.36360033	13.32668912	0.74711103
0.37420295	22.73780327	13.69423039	1.11982125
-1.62501251	21.11279077	12.06237248	-0.50742867
-0.68568512	20.42710564	11.37065767	-1.19209995
0.71126387	21.13836952	12.07623764	-0.47845426
0.91789338	22.05626290	12.98809441	0.44039508
-0.27747797	21.77878492	12.70412401	0.16203719
1.78380453	23.56258946	14.48157807	1.94551797
-0.15476332	23.40782614	14.31957577	1.78686751
0.28629741	23.69412355	14.59871519	2.06959476
-0.05029045	23.64383310	14.54112721	2.01516925
-0.05875388	23.58507922	14.47510458	1.95238907
-2.07290550	21.51217372	12.39496333	-0.12441731
-2.06206938	19.45010434	10.32669803	-2.18623810
-0.60566541	18.84443893	9.71587056	-2.78753541
1.90885459	20.75329353	11.61986843	-0.87311131
0.24254981	20.99584334	11.85660976	-0.62881703
-1.60450632	19.39133701	10.24617661	-2.23206697
-1.36884281	18.02249420	8.87221199	-3.59645011
0.58469915	18.60719335	9.45247614	-3.00456525
0.82863766	19.43583101	10.27638874	-2.16992447
0.32732012	19.76315113	10.59857196	-1.83826883
-0.00652404	19.75662709	10.58674996	-1.84112001
0.52252202	20.27914911	11.10397992	-1.31491943
1.80569437	22.08484348	12.90412369	0.49340215
0.82354564	22.90838912	13.72121889	1.31596198
-0.49993371	22.40845542	13.21442629	0.81339898
0.47160042	22.88005583	13.67942114	1.28337422
-1.93026976	20.94978607	11.74231338	-0.64945972
-0.86647742	20.08330865	10.86996627	-1.51463953
0.47025547	20.55356412	11.33478811	-1.04135780
1.69529670	22.24886082	13.02441884	0.65601953
-1.53687531	20.71198551	11.48103294	-0.88216651
-0.92421990	19.78776561	10.55107396	-1.80462384
0.08216576	19.86993137	10.62796550	-1.71885244
-0.48008229	19.38984909	10.14257056	-2.19550045
0.11761124	19.50746033	10.25511179	-2.07350259
-1.13545026	18.37201007	9.11453525	-3.20481000
0.08503213	18.45704220	9.19501126	-3.11337465
0.84223025	19.29927245	10.03264515	-2.26492387
-0.07122708	19.22804537	9.95640300	-2.33162563
-1.41553687	17.81250849	8.53588917	-3.74250392
1.17399878	18.98650727	9.70562107	-2.56102761
-0.35134849	18.63515878	9.34942098	-2.90725917
1.57247299	20.20763177	10.91722042	-1.32897747
1.26565659	21.47328836	12.17741977	-0.06066558
0.56629787	22.03958623	12.73763046	0.50575350
1.13199184	23.17157807	13.86325507	1.63673484
-0.91626141	22.25531666	12.94006376	0.71720323
-0.91319798	21.34211868	12.02039737	-0.19742772
-0.03168782	21.31043086	11.98270085	-0.22872108
-1.12285447	20.18757638	10.85385653	-1.35111857
0.69155034	20.87912673	11.53998130	-0.65686869
0.29448872	21.17361545	11.82870147	-0.36106754
0.05304245	21.22665790	11.87583105	-0.30730368
-0.02163692	21.20502097	11.84825769	-0.32832661
0.24545965	21.45048063	12.08779470	-0.08221096
0.74950968	22.19999031	12.83126199	0.66746298
0.22470142	22.42469173	13.04954938	0.89083081
0.60012606	23.02481778	13.64315230	1.48917698
-0.10943724	22.91538055	13.52689519	1.37676437
-0.72406940	22.19131115	12.79606403	0.64994419
1.35039614	23.54170729	14.14006374	1.99904175
0.57115136	24.11285865	14.70414683	2.56619901
-0.44356560	23.66929304	14.25323099	2.11750614
-0.69396582	22.97532722	13.55214034	1.41930954
-0.61376813	22.36155909	12.93159783	0.80270563
1.01368412	23.37524321	13.93881777	1.81478594
0.74998405	24.12522726	14.68183416	2.56114405
0.23485745	24.36008472	14.90935253	2.79088433
0.08435207	24.44443678	14.98625178	2.86966021
-0.42915542	24.01528136	14.54960511	2.43477120
-0.66376831	23.35151305	13.87856381	1.76613821
0.30378459	23.65529764	14.17541086	2.06639406
-0.81190137	22.84339627	13.35642355	1.25036403
-0.09976571	22.74363056	13.24998130	1.14810009
0.44072523	23.18435579	13.68408320	1.58653142
-0.05061342	23.13374238	13.62662945	1.53274811
-0.38535537	22.74838701	13.23446247	1.14433031
-1.06199669	21.68639032	12.16585020	0.08004725
-1.10716936	20.57922096	11.05259944	-1.02728205
-1.09199106	19.48722990	9.95508346	-2.11722059
-0.37829629	19.10893362	9.57181088	-2.49128667
0.68688484	19.79581845	10.25391100	-1.79942424
-0.32528008	19.47053837	9.92350525	-2.12110907
-2.30299233	17.16754604	7.61555240	-4.41986343
0.05867123	17.22621726	7.67041680	-4.35236131
0.36761071	17.59382798	8.03419327	-3.97605457
1.81309300	19.40692098	9.84327018	-2.15501740
-0.64108420	18.76583678	9.19726558	-2.79179587
-0.70765949	18.05817729	8.48500860	-3.49387735
-1.10860813	16.94956916	7.37215903	-4.59550471
1.37730834	18.32687750	8.74578221	-3.20901455
1.66700683	19.99388433	10.40841724	-1.53559610
1.77194468	21.76582901	12.17515901	0.23941670
0.12144070	21.88726971	12.29051365	0.36037904
1.70972597	23.59699567	13.99409590	2.06938497
-0.79521821	22.80177746	13.19188239	1.27003212
-1.83929681	20.96248066	11.34599129	-0.57180221
-0.45665258	20.50582808	10.88366713	-1.02731232
0.13140577	20.63723385	11.00963243	-0.89385398
-1.07403664	19.56319720	9.93009234	-1.96610470
-0.20798720	19.35521000	9.71714134	-2.17016362
-1.05926977	18.29594023	8.65301421	-3.22509740
2.40838491	20.70432515	11.05707370	-0.81026874
-1.16441562	19.53990953	9.88713093	-1.97306544
-0.27209495	19.26781458	9.61009365	-2.24121821
0.08071473	19.34852931	9.68600453	-2.15602552
-0.87684115	18.47168815	8.80432159	-3.02855893
-0.33333484	18.13835332	8.46658569	-3.35584270
-0.50235852	17.63599479	7.95999493	-3.85149625
0.12761359	17.76360838	8.08362952	-3.71618737
-1.73214538	16.03146300	6.34744333	-5.44090780
0.52963734	16.56110034	6.87390774	-4.90039952
-0.12844430	16.43265604	6.74202735	-5.01905281
-1.77965685	14.65299919	4.95900033	-6.78868159
0.44161917	15.09461837	5.39814062	-6.33349862
0.27485270	15.36947107	5.67029492	-6.04599158
-1.13014903	14.23932204	4.53731146	-7.16406071
0.16718870	14.40651073	4.70223206	-6.98255821
-0.63571270	13.77079803	4.06416883	-7.60431975
-1.59664052	12.17415750	2.46549673	-9.18576684
0.16580669	12.33996419	2.63007098	-9.00160698
-0.26200102	12.07796317	2.36675525	-9.24562277
0.93015082	13.00811399	3.29572299	-8.29699919
-0.36047659	12.64763740	2.93359895	-8.64089836
0.08648230	12.73411970	3.01861482	-8.53715154
0.26477874	12.99889844	3.28188462	-8.25531556
-1.41249748	11.58640096	1.86774661	-9.65131891
0.36215681	11.94855776	2.22896978	-9.26987876
-0.70878171	11.23977605	1.51907386	-9.96013924
-0.70008243	10.53969362	0.81823208	-10.64032130
2.11244478	12.65213839	2.93026784	-8.50661715
-0.72139908	11.93073932	2.20740400	-9.21101999
0.03330201	11.96404133	2.23960259	-9.15931434
0.82308827	12.78712961	3.06157134	-8.31792575
-0.19974810	12.58738150	2.86029283	-8.50105462
1.95120570	14.53858720	4.81006874	-6.53286381
0.25225226	14.79083947	5.05991658	-6.26755887
0.61299960	15.40383907	5.67038685	-5.64203667
